degree,infected_neighbors,exposure_time,shortest_path,centrality,infection_probability,infected
18,2,212,3,0.35479360723938225,0.0494,0
14,1,90,3,0.8319822742026011,0.002,0
6,2,298,2,0.5106581850467138,0.1001,0
8,2,75,2,0.62699483994051,0.0236,0
18,2,88,2,0.1408727967047787,0.0165,0
5,1,214,1,0.023160174532669053,0.0027,0
12,3,236,2,0.050748570824986294,0.4176,0
13,1,38,2,0.9039201481982159,0.002,0
18,3,166,3,0.8826423842482511,0.6714,1
17,0,103,2,0.8075914391618425,0.0002,0
11,2,183,1,0.1996120912348608,0.074,0
7,4,167,3,0.5254586519495033,0.9212,1
9,4,295,2,0.7961171005483734,0.989,1
10,4,280,1,0.6746691812557738,0.9944,1
5,4,196,3,0.1155211936759376,0.8557,1
15,0,203,2,0.8955411998124237,0.0004,0
5,2,269,2,0.16068239277796226,0.0396,0
16,3,55,3,0.17179569341333545,0.1503,0
18,4,217,3,0.9010086291707082,0.9849,1
24,3,231,2,0.4846169390945161,0.749,1
2,5,38,2,0.37289182595646686,0.9847,1
18,1,264,3,0.5536567422980565,0.0059,0
2,0,209,1,0.9813973328321114,0.0007,0
8,0,104,3,0.11963045524104288,0.0,0
4,3,145,2,0.7569488487920653,0.4803,0
4,3,146,3,0.3343258622441275,0.2229,0
4,1,275,2,0.11704927084762373,0.0019,0
1,4,290,3,0.42193335535293863,0.9515,1
20,4,242,1,0.5487528777252709,0.994,1
1,2,195,3,0.2059616377281469,0.0141,0
9,1,31,1,0.4052694590966025,0.0015,0
17,4,274,2,0.6356760254722905,0.9879,1
24,4,40,1,0.5764480197202222,0.9755,1
21,1,50,3,0.7231605940548506,0.0016,0
3,1,20,3,0.8364045329374012,0.0006,0
24,2,284,1,0.4091403317693737,0.3507,0
16,3,147,3,0.42296727546222745,0.3862,0
4,0,70,1,0.49669213445515314,0.0001,0
11,5,24,2,0.5663533783813035,0.9925,1
22,2,123,1,0.10832267423789166,0.0654,0
9,2,217,1,0.31263535419477406,0.1074,0
4,0,298,1,0.17189179537702426,0.0003,0
21,5,165,2,0.3858527623441316,0.998,1
23,1,182,2,0.9733540725740365,0.0123,0
24,5,250,3,0.5827309566809797,0.9992,1
23,2,270,1,0.4293815199205463,0.3225,0
21,5,83,3,0.5659368952237088,0.9961,1
11,1,297,1,0.6690765554271793,0.0256,0
4,0,155,1,0.43495346329040097,0.0002,0
15,4,279,1,0.4477098042528872,0.9931,1
5,4,35,1,0.7014011293817086,0.95,1
11,3,29,2,0.06086258320570126,0.1103,0
16,0,265,3,0.5400805682883442,0.0003,0
23,5,201,3,0.5473278122177014,0.9986,1
7,2,52,3,0.7567522611283809,0.0173,0
6,5,268,2,0.982644752336658,0.9994,1
18,5,30,1,0.7957547867868081,0.9988,1
0,5,204,2,0.503788612650468,0.9967,1
14,4,61,3,0.16945317960717854,0.7708,1
18,4,21,1,0.5882609716331706,0.9627,1
13,3,241,1,0.8342988867126859,0.911,1
9,0,254,3,0.9324140636453325,0.0004,0
20,2,31,1,0.8253103794941006,0.1099,0
9,4,27,3,0.18896860636256352,0.6723,1
17,4,184,3,0.7125758643493314,0.9699,1
11,3,8,2,0.8801549474858433,0.3489,0
0,4,223,2,0.6810169666269752,0.9616,1
13,0,274,1,0.6857520409282152,0.0012,0
1,2,225,2,0.5001622862510787,0.0441,0
23,3,69,3,0.6369762221255051,0.4169,0
15,5,57,3,0.2943807192230211,0.9888,1
9,1,204,2,0.0888100867857452,0.0013,0
12,1,18,3,0.8277149047454004,0.001,0
15,2,161,3,0.9431443073915157,0.0866,0
6,1,134,1,0.8568223353769442,0.0076,0
7,3,223,2,0.333913553780803,0.4688,0
10,3,60,2,0.0935301513079283,0.1402,0
6,4,228,2,0.2801383876314065,0.9404,1
18,5,209,3,0.8428353758099001,0.9991,1
2,0,71,3,0.655814507633216,0.0,0
20,1,107,2,0.9666942441029371,0.0056,0
8,1,19,1,0.3426810184371034,0.0012,0
14,1,134,3,0.5514721202916424,0.0016,0
3,4,78,3,0.7900382216382279,0.8855,1
9,0,34,3,0.23399194273181234,0.0,0
18,0,167,2,0.9640899746596657,0.0004,0
6,5,170,1,0.5923976724918149,0.999,1
3,5,25,2,0.00789756331965319,0.9669,1
13,1,55,1,0.025153275628012395,0.0011,0
4,1,24,2,0.8822160164015952,0.0011,0
7,3,203,3,0.6452815277610775,0.4995,0
11,3,101,1,0.7630725190638621,0.7144,1
14,5,21,3,0.784016000956908,0.994,1
15,2,57,1,0.42045977625077646,0.0504,0
16,0,292,1,0.7986112461423018,0.0021,0
21,2,76,3,0.9375324448125381,0.0586,0
1,3,205,1,0.17217110776962163,0.5254,1
9,3,140,3,0.7641363995420206,0.4528,0
0,3,54,3,0.307792007615565,0.0937,0
0,5,92,1,0.32149300305385387,0.9955,1
5,4,4,1,0.4127548510363862,0.8917,1
14,1,224,1,0.8637195199080855,0.024,0
22,2,100,1,0.022056067310049166,0.0464,0
19,4,149,3,0.43392620681026395,0.9385,1
16,2,45,3,0.6800476495692706,0.0219,0
19,2,247,3,0.11041545828252197,0.0429,0
4,1,65,3,0.7922535970174165,0.0009,0
20,1,169,3,0.941902597897353,0.0064,0
22,4,261,3,0.09093482107697859,0.9578,1
2,5,213,3,0.15294813783087813,0.9922,1
11,4,180,2,0.9740972249462029,0.982,1
20,1,266,3,0.19785564078574158,0.0033,0
11,0,52,1,0.07893967570320448,0.0001,0
21,0,289,2,0.9521925363959002,0.0013,0
23,2,166,3,0.8926227098094689,0.1176,0
11,3,122,1,0.6557254727331311,0.7062,1
1,5,76,1,0.5514309272875533,0.9969,1
8,5,223,1,0.9192326963027704,0.9997,1
5,0,292,1,0.6555200751114227,0.0009,0
11,4,207,2,0.65839665931507,0.9732,1
14,1,9,3,0.843685564201953,0.001,0
11,1,140,1,0.6532456772924209,0.0068,0
4,3,219,3,0.5036768870376775,0.4251,0
7,0,119,3,0.3897214978984479,0.0,0
16,2,231,3,0.5031338927912408,0.0689,0
0,3,212,3,0.5224786490871944,0.3722,0
5,1,20,1,0.3608318811182518,0.001,0
22,3,167,2,0.44811840898034605,0.5955,1
2,2,51,3,0.8018719328635212,0.0147,0
10,4,145,3,0.41651336867588784,0.9009,1
5,1,115,2,0.02555976663542936,0.0004,0
2,0,242,3,0.28301932177384914,0.0001,0
10,3,260,3,0.23174186409169817,0.4491,0
13,1,138,1,0.7935820118319684,0.0098,0
4,4,161,3,0.4492930584718088,0.8915,1
1,0,187,1,0.28031054303513314,0.0001,0
3,3,196,2,0.8107048838416246,0.5996,1
16,5,190,1,0.01921680455661201,0.9984,1
21,0,234,3,0.1742508427312176,0.0001,0
4,1,294,1,0.8269548193958,0.0242,0
8,5,248,2,0.5506517276604026,0.9986,1
8,3,40,3,0.7736497745794804,0.2585,0
9,1,142,3,0.8381760147620776,0.0024,0
6,1,138,1,0.9419634885885396,0.0093,0
1,4,152,3,0.06342459930333799,0.752,1
13,5,158,2,0.799234743298472,0.9986,1
8,2,215,3,0.7087661482198349,0.0615,0
8,2,126,2,0.20702560067655917,0.0157,0
6,4,79,1,0.9317022663401231,0.9786,1
23,1,137,1,0.40420188030639204,0.0074,0
15,1,256,1,0.8876105274548042,0.0341,0
10,4,93,3,0.6051137046649254,0.8958,1
5,1,6,3,0.5267479465409566,0.0003,0
20,4,292,2,0.1595239338959794,0.9771,1
22,2,58,3,0.9143276242873128,0.0511,0
0,5,180,1,0.5566619073622462,0.9987,1
23,0,240,3,0.0060924054968174435,0.0001,0
17,5,82,1,0.01828454107028321,0.9962,1
2,1,102,1,0.7776326050180475,0.0041,0
18,0,84,3,0.16193635337838963,0.0,0
2,4,44,2,0.5987384356281452,0.8407,1
1,3,45,1,0.6810819619339803,0.4468,0
2,5,56,3,0.27936559294849683,0.9779,1
11,0,137,1,0.5693138084114124,0.0003,0
15,0,159,3,0.2402587459890747,0.0001,0
10,3,4,1,0.9463154273679505,0.6047,1
3,5,253,1,0.860170156349167,0.9997,1
4,2,202,1,0.28804279149746914,0.073,0
21,4,21,2,0.5288144909503397,0.9073,1
24,5,252,1,0.5006328571539057,0.9998,1
18,5,9,1,0.960023257950074,0.999,1
2,3,168,3,0.394028780183854,0.2599,0
20,4,139,2,0.5622275546215668,0.9638,1
17,3,150,2,0.9287065948874371,0.7224,1
13,4,286,1,0.16281105117655814,0.9874,1
3,3,278,1,0.5504856032783381,0.8273,1
24,3,83,1,0.10567292036182963,0.5255,1
11,2,173,3,0.6174989318185006,0.0428,0
1,3,287,1,0.36568320338700466,0.7635,1
5,4,218,1,0.9676360731796007,0.9933,1
10,5,266,3,0.4154091811485263,0.998,1
1,3,130,2,0.13618763754170682,0.1686,0
8,0,84,3,0.8339999609284041,0.0001,0
11,3,153,2,0.8208666914229141,0.6144,1
23,1,245,3,0.6948596195427844,0.0086,0
2,0,278,3,0.748811801884228,0.0002,0
14,0,205,2,0.26471521768940687,0.0001,0
22,3,211,3,0.6420535004227813,0.6917,1
20,5,153,2,0.03801987120539363,0.9953,1
23,3,95,3,0.19689014389003456,0.2692,0
4,2,126,2,0.9322794475530867,0.0528,0
20,0,149,3,0.7392352970826587,0.0002,0
24,4,244,2,0.23067254098925782,0.9757,1
8,0,166,2,0.1113830895192881,0.0,0
12,5,237,2,0.9489194448685015,0.9994,1
13,4,8,3,0.11218766606013275,0.6472,1
12,5,227,3,0.2570700480472482,0.9966,1
7,1,152,3,0.18263399299945715,0.0006,0
24,0,299,3,0.007463820411767963,0.0002,0
23,1,141,1,0.314134774098044,0.0064,0
9,4,143,3,0.9741788715987626,0.9629,1
20,1,38,3,0.34190330580935646,0.0007,0
9,5,242,1,0.5043048794677737,0.9994,1
19,0,210,3,0.7459357839217814,0.0003,0
14,0,258,2,0.5510801020792161,0.0003,0
11,1,27,1,0.7435915074123066,0.0032,0
3,4,63,1,0.6616358681905152,0.9525,1
16,3,263,2,0.6085630229990148,0.7699,1
8,2,12,1,0.6496489072117452,0.0391,0
5,3,152,3,0.799164362078251,0.4454,0
4,3,121,3,0.7101913948011042,0.3306,0
24,3,281,3,0.7917749207051915,0.857,1
2,3,257,2,0.14559763828353134,0.3851,0
19,0,269,2,0.6776737327105403,0.0006,0
21,1,86,3,0.7370219123255332,0.0023,0
0,3,176,3,0.2999664324968345,0.2197,0
14,0,210,1,0.8745773278432823,0.0011,0
14,2,290,2,0.3047116033027004,0.0932,0
8,0,2,3,0.2438321193764973,0.0,0
16,4,293,3,0.8670968154805112,0.9904,1
10,0,106,3,0.2470198381164267,0.0,0
10,0,38,1,0.4155024624318001,0.0001,0
10,3,184,2,0.3679228300368189,0.4423,0
20,1,234,1,0.8980618225582724,0.0372,0
15,2,38,3,0.45523573828796426,0.0127,0
9,1,12,2,0.6943089332962156,0.0009,0
23,1,268,1,0.794038904643829,0.0461,0
20,4,280,1,0.6279035807471762,0.9963,1
23,4,46,3,0.9436944983249147,0.9563,1
18,1,271,3,0.8025075292560081,0.0102,0
9,4,272,3,0.40020662767486315,0.9602,1
19,4,299,3,0.9508118432576832,0.9934,1
8,3,64,3,0.5245748332713341,0.2056,0
6,3,173,3,0.022577322944895895,0.1755,0
11,5,298,3,0.2600132796528968,0.998,1
24,2,270,3,0.6217295870372666,0.1624,0
14,2,181,2,0.15681490232443673,0.0299,0
9,3,59,3,0.5840680448932036,0.2271,0
11,5,25,3,0.3615980223075298,0.9844,1
7,4,77,1,0.534385480058274,0.9552,1
16,0,19,3,0.0018748478732528717,0.0,0
8,2,58,2,0.8484213546686984,0.0317,0
13,4,22,1,0.36192548777552835,0.928,1
9,1,228,1,0.14015843427795305,0.0046,0
8,5,176,1,0.43791585700507996,0.9988,1
24,4,155,3,0.4861772934888341,0.9581,1
8,5,242,3,0.6374027104961889,0.9983,1
1,0,123,1,0.5245624403522797,0.0001,0
9,3,120,2,0.04352358206706264,0.1879,0
13,3,62,2,0.8715123220777647,0.4772,0
2,3,133,2,0.4565089317869613,0.2933,0
7,5,52,2,0.07698777253300892,0.9809,1
4,2,176,3,0.7728282365291851,0.0422,0
12,3,299,2,0.6601544187830682,0.8039,1
18,4,159,2,0.6494377727692218,0.9713,1
24,4,89,2,0.42691400173556104,0.9424,1
9,4,206,2,0.4104970626209884,0.952,1
21,2,246,3,0.5363386363873428,0.1033,0
5,5,141,2,0.05059441289910327,0.9893,1
19,0,75,3,0.29895776421792086,0.0,0
14,2,214,2,0.9878941735623735,0.1763,0
18,3,56,3,0.6621924891280758,0.3445,0
18,0,299,3,0.4189341654173221,0.0003,0
13,2,95,3,0.22236310294045303,0.0116,0
6,3,105,2,0.7452093619002335,0.4169,0
13,3,218,2,0.2602903097061914,0.4966,0
20,0,3,2,0.16237010384629535,0.0,0
24,1,60,2,0.15451490023428727,0.0009,0
23,1,37,3,0.7292632791647324,0.0016,0
4,3,117,3,0.6428102542887174,0.2945,0
14,1,166,3,0.06980609937123061,0.0008,0
2,3,53,3,0.11504281536220251,0.0716,0
16,4,103,3,0.6338468673535771,0.9303,1
24,4,231,2,0.571116101872159,0.9862,1
1,1,281,1,0.6859990603718135,0.0142,0
16,5,4,2,0.17803890836326197,0.9851,1
23,0,188,3,0.7265879062171671,0.0003,0
21,0,7,3,0.9360964673305497,0.0001,0
9,0,156,2,0.6010503145354412,0.0001,0
2,1,263,3,0.19613001964278387,0.0013,0
23,5,239,1,0.6795438552841065,0.9998,1
23,1,69,2,0.3430816835460644,0.0014,0
14,4,77,3,0.04928774638572142,0.7514,1
24,2,235,2,0.30233869535249847,0.0964,0
0,0,245,3,0.905585101950132,0.0002,0
15,2,84,2,0.4111393201759752,0.0235,0
0,0,0,2,0.8646653380310924,0.0,0
23,2,133,2,0.5086593435227916,0.0615,0
17,3,185,3,0.5169779889596,0.5228,1
22,3,133,1,0.005216321064894336,0.5542,1
14,1,280,1,0.6371040732889721,0.0243,0
2,4,244,2,0.10781384503042024,0.9128,1
0,3,236,1,0.4787484146820543,0.7157,1
8,1,6,2,0.2603168556580989,0.0003,0
18,2,256,2,0.39238296582931487,0.1013,0
3,0,226,1,0.5370773556668008,0.0004,0
21,5,119,2,0.014464114601972833,0.9938,1
5,4,176,2,0.2845835832716228,0.9076,1
12,1,247,3,0.9896119342918649,0.009,0
5,4,271,1,0.057399125820559616,0.974,1
11,4,165,3,0.31939348815736834,0.9029,1
11,3,12,2,0.32142147496464823,0.1534,0
0,0,185,3,0.3793859209327626,0.0,0
14,5,204,1,0.6847809184423453,0.9996,1
19,5,17,1,0.2477437986829646,0.9963,1
23,5,245,2,0.4602693441360528,0.9992,1
8,5,60,2,0.6448635668524492,0.9945,1
22,5,267,2,0.3223220583285886,0.9991,1
21,4,165,1,0.9487725805032546,0.9951,1
24,0,96,2,0.9796726349426813,0.0003,0
9,2,17,3,0.11967356768751114,0.0041,0
21,1,5,3,0.3438198844008101,0.0005,0
14,1,222,1,0.2079720698064753,0.0065,0
1,4,113,2,0.18678959555711516,0.7965,1
6,4,252,2,0.4909798383382795,0.9671,1
16,3,69,2,0.5638271081348789,0.3779,0
4,4,276,3,0.4256520405975992,0.9533,1
10,0,282,2,0.2725548730973607,0.0002,0
19,1,30,3,0.27862157425363965,0.0005,0
3,5,194,3,0.9921281563407308,0.9984,1
12,2,281,1,0.9236773739902505,0.4472,0
5,3,96,3,0.07589884098935717,0.106,0
13,2,20,1,0.6565506519961256,0.0536,0
6,1,262,2,0.4568776074848443,0.0037,0
24,4,142,2,0.688814097199162,0.9772,1
1,4,8,2,0.5969607055405535,0.7875,1
24,4,252,2,0.8892524000824175,0.9938,1
19,2,203,1,0.06698831428882501,0.0975,0
21,3,21,1,0.3495979120577055,0.4808,0
21,5,77,3,0.9854941257755847,0.9982,1
4,3,5,3,0.18228534899061677,0.0613,0
23,2,286,3,0.12733343950664722,0.0727,0
14,1,7,2,0.7289720060005754,0.0011,0
24,3,238,3,0.7774351600174635,0.8028,1
21,2,153,2,0.6722735476746602,0.0886,0
14,3,174,1,0.7761958287599253,0.8457,1
9,0,243,1,0.6937215720931722,0.0008,0
2,1,268,1,0.13577068228917677,0.0045,0
2,4,38,2,0.6082218974785071,0.8365,1
9,2,5,3,0.7768766825595325,0.0135,0
20,2,37,1,0.8655166063244678,0.1233,0
12,3,204,2,0.24623524268370767,0.4481,0
12,2,170,1,0.12743076093853856,0.0613,0
6,4,25,2,0.7810904435825796,0.8879,1
14,1,70,2,0.25654834503566537,0.0007,0
15,4,161,1,0.03192947832088733,0.9591,1
24,1,219,2,0.8252135636493042,0.0131,0
18,2,103,1,0.50599113381086,0.097,0
15,3,284,3,0.32663313242842196,0.6072,1
22,5,297,3,0.011429105231549164,0.9981,1
10,1,229,3,0.035327444707947686,0.0011,0
23,3,136,3,0.7926232705602947,0.6305,1
9,0,263,1,0.48970588496486445,0.0006,0
3,0,218,3,0.14972204929646016,0.0,0
10,4,155,1,0.35850562724901813,0.9709,1
3,4,133,3,0.1653051475375229,0.7781,1
2,2,249,3,0.11288155318038662,0.0192,0
22,3,167,3,0.2763078206741436,0.428,0
19,2,54,3,0.5495085474623974,0.0211,0
5,1,299,3,0.2100066078122269,0.0021,0
20,2,20,3,0.3436710812847671,0.0112,0
1,1,208,1,0.47793088395645966,0.0052,0
7,4,196,1,0.4200297391831519,0.9786,1
17,2,175,3,0.12862779912128963,0.0226,0
7,1,15,1,0.03886563553588818,0.0006,0
18,3,147,2,0.03545872694893892,0.3089,0
21,4,267,1,0.35017901802786733,0.9931,1
1,1,71,2,0.7188020785373228,0.001,0
0,5,207,3,0.13125529872927066,0.9906,1
23,2,257,3,0.7869801163644256,0.1871,0
13,3,285,2,0.7156743093138368,0.8108,1
12,5,154,2,0.0039434908856111894,0.9925,1
11,2,94,2,0.02674787298184511,0.0098,0
10,1,209,2,0.19503321553805164,0.0017,0
17,4,145,2,0.05612091105058503,0.8975,1
14,0,188,3,0.5313431052703059,0.0001,0
4,2,222,1,0.039627261458415775,0.0536,0
15,5,213,2,0.8026458379953977,0.9992,1
16,2,72,2,0.4929620689458105,0.0262,0
2,4,226,2,0.7279543666724776,0.9689,1
9,3,162,1,0.7507025509358412,0.7859,1
19,1,279,1,0.5067639396702327,0.0238,0
15,1,197,2,0.9253628762534661,0.0085,0
3,3,267,3,0.9902407738553081,0.7352,1
1,0,293,3,0.35921468601454587,0.0001,0
14,2,298,3,0.12586414024923354,0.0522,0
11,2,223,3,0.3632381786478669,0.0392,0
24,5,179,2,0.2233538970142701,0.9978,1
13,0,35,1,0.5310056670617501,0.0001,0
23,5,115,2,0.37838760125240145,0.9972,1
5,2,142,3,0.4804494142867909,0.0191,0
11,3,234,2,0.7631875760760015,0.736,1
3,3,176,3,0.27402097454185215,0.2369,0
14,1,131,1,0.5374747246397255,0.0059,0
4,5,43,1,0.3351612493286884,0.9947,1
12,1,214,1,0.7849608641206614,0.0172,0
8,0,129,1,0.6395366324076963,0.0003,0
4,4,10,2,0.008504730510610736,0.5743,1
2,3,85,2,0.6600513411052183,0.2947,0
12,5,263,2,0.17016200806658233,0.9978,1
23,2,35,1,0.7244737902030393,0.1081,0
4,0,121,2,0.5673386668454581,0.0001,0
10,0,153,1,0.4014826777231747,0.0002,0
5,2,25,2,0.6940664292072585,0.0155,0
20,1,49,1,0.8565932858687801,0.0075,0
10,5,282,1,0.7787437138620732,0.9998,1
24,0,177,1,0.5453792765719075,0.0007,0
6,5,63,1,0.7226943202595297,0.9981,1
2,1,50,2,0.4139145543927536,0.0005,0
14,0,127,2,0.7890261215631287,0.0002,0
16,1,217,2,0.8290518916228181,0.0087,0
24,0,219,2,0.13729383687639873,0.0002,0
21,2,58,1,0.23803135959394628,0.0478,0
22,1,217,1,0.2699887373491584,0.0104,0
15,3,268,3,0.16608171898209156,0.4953,0
8,3,67,3,0.3925350068974207,0.1693,0
10,0,7,1,0.19303321144961227,0.0,0
3,0,287,1,0.5955393109266095,0.0007,0
10,0,156,1,0.10161544289761593,0.0001,0
9,1,232,1,0.2699191530267564,0.0062,0
0,0,96,1,0.6655206459463567,0.0001,0
5,1,89,2,0.3985451231333492,0.0007,0
13,3,67,3,0.4214627418534077,0.217,0
9,1,65,3,0.7979252529583892,0.0012,0
24,1,141,3,0.9845115532909865,0.0068,0
11,2,31,2,0.5650677832542129,0.0169,0
23,3,252,2,0.07906717146360775,0.6004,1
16,1,153,2,0.10290297422363592,0.0012,0
1,1,274,1,0.9685007220294161,0.0234,0
5,2,150,2,0.6792349127484716,0.0414,0
17,0,90,1,0.7524691183338194,0.0004,0
13,2,154,2,0.6757637576855414,0.062,0
7,5,46,1,0.17961760169515328,0.9939,1
13,2,247,3,0.448362160824762,0.0613,0
22,0,216,3,0.7980804376193656,0.0004,0
9,4,44,3,0.8663629629420733,0.9016,1
1,0,174,1,0.23733551474637204,0.0001,0
7,1,161,1,0.5959617908338206,0.006,0
23,0,60,3,0.15710190273845337,0.0,0
19,5,36,3,0.9582768731217516,0.9971,1
20,5,228,2,0.2522042889924876,0.9983,1
22,3,79,1,0.7266351286038967,0.7704,1
2,3,155,2,0.23111294422685436,0.241,0
7,3,74,2,0.6160539428785416,0.3096,0
1,3,196,3,0.6592643070226565,0.4176,0
0,3,14,2,0.3284281034547527,0.0973,0
20,5,107,1,0.8188338654260512,0.9995,1
23,4,164,3,0.8853708982474505,0.9812,1
3,0,131,3,0.855069930253995,0.0001,0
18,2,183,1,0.3307982194647173,0.1285,0
13,5,54,1,0.744340259012654,0.9986,1
1,2,132,1,0.5594907548692242,0.0611,0
22,1,226,3,0.5926283244920116,0.0057,0
21,5,100,2,0.47742508525846183,0.9971,1
14,3,47,2,0.6002611479688716,0.3299,0
17,3,254,3,0.13565415803574998,0.4759,0
9,2,233,1,0.4088472331174553,0.1429,0
19,0,204,1,0.177671761987946,0.0003,0
11,2,239,3,0.28010553097142576,0.038,0
24,2,233,2,0.12781453592213377,0.0689,0
1,5,223,1,0.21249560522202005,0.9982,1
4,1,152,3,0.7819292557877159,0.0018,0
24,0,5,1,0.5498364621776702,0.0002,0
7,2,179,3,0.023643118512234995,0.0116,0
7,5,81,3,0.7885244838021156,0.9949,1
19,2,231,3,0.9094683959294906,0.1624,0
4,2,140,2,0.8804292757826376,0.0535,0
12,4,271,1,0.8230168828733218,0.9959,1
7,3,178,3,0.9922164428009369,0.6186,1
4,1,165,2,0.586401955537933,0.0019,0
24,5,275,2,0.9625876285149049,0.9998,1
4,3,142,1,0.9488442325014275,0.7825,1
2,0,112,2,0.3132387305034393,0.0,0
16,2,111,2,0.8634337560558708,0.0725,0
21,5,262,1,0.7924726655587772,0.9999,1
3,2,226,3,0.7757987774010856,0.0601,0
17,3,49,1,0.896280771291922,0.7408,1
13,3,147,3,0.3841900099203077,0.3338,0
20,4,111,3,0.4000549658873819,0.9161,1
3,5,194,2,0.6400523092036364,0.9976,1
24,0,15,1,0.7378045378143421,0.0003,0
15,3,214,2,0.8797371026576145,0.7845,1
21,3,222,2,0.8758453206592819,0.839,1
9,0,67,2,0.7213396243862599,0.0001,0
23,4,45,1,0.9568927778215227,0.9883,1
15,0,188,2,0.17862861894624227,0.0001,0
3,2,77,1,0.9503398471800862,0.0904,0
23,1,282,2,0.06419148203362157,0.0046,0
19,0,232,2,0.5556218811919182,0.0003,0
7,4,286,2,0.09019695700812225,0.9485,1
13,1,160,3,0.5680009751981364,0.002,0
9,1,281,3,0.39010971245571946,0.0031,0
13,5,4,3,0.08160943150238686,0.971,1
24,5,86,3,0.6481168050241883,0.9972,1
22,0,0,3,0.7311979996228418,0.0001,0
5,1,203,1,0.1741854136199813,0.0033,0
24,4,153,1,0.6944367193087689,0.9923,1
10,4,86,2,0.1790475491477329,0.8283,1
17,5,91,2,0.1373964493152765,0.9925,1
19,3,193,3,0.14736326652474574,0.382,0
12,0,54,1,0.5990784689543349,0.0002,0
11,5,154,1,0.7787908081266032,0.9994,1
11,0,184,3,0.5968937014738136,0.0001,0
21,0,71,3,0.8093514530182451,0.0001,0
9,4,68,1,0.5914773410703692,0.9608,1
6,3,106,1,0.7973212473484868,0.685,1
9,0,177,2,0.9765225011333006,0.0003,0
4,1,76,2,0.3909598079682246,0.0006,0
9,3,113,1,0.1499421769268947,0.4233,0
2,1,163,2,0.13539681170495765,0.0007,0
2,4,56,3,0.597477596656598,0.8065,1
18,2,170,3,0.547103065855342,0.051,0
1,3,41,3,0.18423537854203076,0.0708,0
14,2,42,2,0.8821049626676735,0.0397,0
19,2,71,3,0.9567483684541884,0.0532,0
18,2,85,1,0.2532156431033017,0.0528,0
11,4,8,1,0.20688293090106702,0.8839,1
4,3,288,1,0.21392185230754723,0.7363,1
23,3,92,3,0.38742152969135946,0.3446,0
20,3,241,2,0.8532271752989463,0.8473,1
15,1,270,1,0.5959606099411179,0.0217,0
2,5,240,3,0.06755343173266992,0.9926,1
0,3,249,1,0.4729790851720672,0.735,1
7,4,30,2,0.09033168302809258,0.6856,1
3,5,111,1,0.4062141140084401,0.9972,1
21,5,223,1,0.403520142303317,0.9996,1
5,4,172,1,0.6483526657096457,0.9816,1
7,4,1,1,0.549453966963101,0.921,1
24,2,170,2,0.874754782339086,0.1632,0
20,4,241,1,0.016275182665472343,0.9827,1
5,1,248,1,0.7739988220946491,0.0157,0
9,4,115,2,0.022658340955841738,0.8104,1
12,0,70,2,0.304289828476366,0.0,0
16,5,92,2,0.8796631381795634,0.9982,1
23,1,88,2,0.6904141716771217,0.0032,0
21,3,103,3,0.1719966783661433,0.2531,0
24,0,90,3,0.49078454411194294,0.0001,0
1,0,137,1,0.7219041809779858,0.0002,0
5,5,12,3,0.9373433213395294,0.9925,1
14,5,82,2,0.6343211992182037,0.9965,1
1,1,94,2,0.024675411432927286,0.0003,0
8,0,46,3,0.49970185969628356,0.0,0
3,4,263,1,0.15296163917082772,0.9746,1
23,5,202,2,0.04777955047492133,0.9973,1
1,1,273,3,0.5985106346815843,0.003,0
3,3,168,3,0.7769219025104245,0.4426,0
4,1,32,1,0.0360605554964043,0.0006,0
3,4,271,2,0.7835892709655194,0.9816,1
14,2,137,1,0.7063878798115087,0.1485,0
9,0,205,1,0.7519868881683613,0.0006,0
22,1,114,1,0.24472837271570047,0.0042,0
6,3,148,2,0.3935954554934291,0.3362,0
13,4,146,3,0.11975082720721897,0.8547,1
16,0,85,2,0.2388909502344665,0.0,0
15,5,166,2,0.3027896714774301,0.9968,1
19,3,220,3,0.31943663953678614,0.522,1
5,5,6,2,0.1750398880968118,0.9746,1
12,5,39,3,0.18871179807114336,0.9814,1
20,0,252,2,0.9014703997921601,0.0008,0
21,0,170,1,0.7838936148156058,0.0009,0
15,4,292,2,0.34447770349143736,0.9796,1
16,1,181,2,0.9476435394809607,0.0082,0
21,0,196,2,0.2389227127923239,0.0001,0
15,2,269,3,0.4068204534500507,0.0739,0
23,5,198,1,0.8135253114345706,0.9998,1
3,4,98,2,0.44288637020362664,0.8643,1
8,3,158,2,0.23462532290814597,0.3068,0
2,1,70,1,0.36853546762148837,0.0014,0
2,2,100,2,0.5007210723746816,0.0169,0
11,4,204,3,0.6206443836603374,0.9592,1
5,0,44,2,0.4056064995815233,0.0,0
10,3,201,1,0.43130433111997424,0.7382,1
10,0,175,1,0.2639436128014252,0.0002,0
15,1,92,2,0.5353472984174117,0.0016,0
23,1,13,3,0.21945623376954637,0.0005,0
21,4,211,1,0.8675262181080758,0.9961,1
9,5,247,1,0.7473670702663014,0.9997,1
8,0,219,3,0.4102789884141841,0.0001,0
19,4,126,1,0.7472278470328477,0.9889,1
3,3,196,1,0.006995941809373019,0.4493,0
13,5,124,1,0.34448922264239656,0.9983,1
10,5,107,3,0.44030114814678856,0.9929,1
4,0,98,2,0.4697985075456973,0.0,0
15,4,63,1,0.7487314777103389,0.9775,1
8,3,290,1,0.9628074275617138,0.9394,1
4,0,199,3,0.37999713044280303,0.0001,0
